Row ID,Supplier ID,Supplier Name,Country,NART,Use case,Module (ID),Category,Section,Field (label),Field Type,Required @ go-live,Editable by supplier,Value submitted,Submission date,Status,Workflow status,Last contact date
R000272,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,24,Requirements,Global automotive declarable substance list (GADSL),"Global automotive declarable substance list (GADSL)
https://www.gadsl.org/",Dropdown,Yes,yes,pending,2026-08-21,Flagged (needs supplier confirmation),Open,2026-08-21
R000279,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,26,Requirements,"Food allergen(s) EU 1169/2011, Annex II",Please list all included food allergens with their CAS numbers and concentrations:,Freetext,Yes,yes,,2026-08-26,Missing,Open,2026-08-26
R000284,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,27,Requirements,EU Food contact status,"Lebensmittel-, Bedarfsgegenstände, - und Futtermittelgesetzbuches (Lebensmittel- und Futtermittelgesetzbuch– LFGB) of the Food, Consumer Goods, and Feed Code (Food and Feed Code – LFGB) in the version published on 15 September 2021 (Federal Law Gazette I p. 4253), last amended by Article 7 of the Act of 27 September 2021 (Federal Law Gazette I p. 4530), §§ 30 and 31",Dropdown,Yes,yes,Complaint,2026-07-17,Outdated,Open,2026-07-17
R000295,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,28,Requirements,US FDA Status,Evaluation Procedures,Dropdown,Yes,yes,N/A,2026-07-30,Flagged (needs supplier confirmation),Open,2026-07-30
R000296,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for USA (TSCA),Global Inventory Status,Dropdown,Yes,yes,,2026-08-23,Missing,Open,2026-08-23
R000298,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for USA (TSCA),Evaluation Procedures,Dropdown,Yes,yes,Presumption (without evidence),2026-08-25,Outdated,Open,2026-08-25
R000301,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for Canada (DSL),Evaluation Procedures,Dropdown,Yes,yes,Unknown / not specified,2026-07-20,Flagged (needs supplier confirmation),Open,2026-07-20
R000302,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for Canada (NDSL),Canada (NDSL),Dropdown,Yes,yes,"Yes, compliant.",2026-08-11,Flagged (needs supplier confirmation),Open,2026-08-11
R000304,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for Canada (NDSL),Evaluation Procedures,Dropdown,Yes,yes,Unknown / not specified,2026-08-18,Flagged (needs supplier confirmation),Open,2026-08-18
R000312,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for New Zealand (NZIOC),Substance,Freetext,Yes,yes,"Yes, compliant.",2026-08-14,Flagged (needs supplier confirmation),Open,2026-08-14
R000316,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for Philippines (PICCS),Evaluation Procedures,Dropdown,Yes,yes,,2026-08-04,Missing,Open,2026-08-04
R000317,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,"Global Inventory Status for Japan (ENCS), (ISHL)","Japan (ENCS), (ISHL)",Dropdown,Yes,yes,"Yes, compliant.",2026-08-12,Flagged (needs supplier confirmation),Open,2026-08-12
R000319,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,"Global Inventory Status for Japan (ENCS), (ISHL)",Evaluation Procedures,Dropdown,Yes,yes,"yes, see attachment",2026-08-06,Flagged (needs supplier confirmation),Open,2026-08-06
R000320,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for Taiwan (TSCI),Taiwan (TSCI),Dropdown,Yes,yes,Unknown / not specified,2026-08-13,Flagged (needs supplier confirmation),Open,2026-08-13
R000321,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for Taiwan (TSCI),Substance,Freetext,Yes,yes,,2026-07-23,Missing,Open,2026-07-23
R000323,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for Mexico (INSQ),Mexico (INSQ),Dropdown,Yes,yes,TBD,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-01
R000326,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for Malaysia (EMS),Malaysia (EMS),Dropdown,Yes,yes,"Yes, compliant.",2026-08-14,Flagged (needs supplier confirmation),Open,2026-08-14
R000328,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for Malaysia (EMS),Evaluation Procedures,Dropdown,Yes,yes,Laboratory analysis,2026-08-13,Outdated,Open,2026-08-13
R000331,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,29,Requirements,Global Inventory Status for Malaysia (EHSNR),Evaluation Procedures,Dropdown,Yes,yes,,2026-07-28,Missing,Open,2026-07-28
R000338,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,30,Full Material Declaration,Material 1,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,"Yes, compliant.",2026-08-08,Flagged (needs supplier confirmation),Open,2026-08-08
R000339,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,30,Full Material Declaration,Material 2,Substance Name,Freetext,Yes,yes,,2026-08-05,Missing,Open,2026-08-05
R000342,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,30,Full Material Declaration,Material 2,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,Unknown / not specified,2026-07-14,Flagged (needs supplier confirmation),Open,2026-07-14
R000344,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,30,Full Material Declaration,Material 3,CAS No. ,Freetext,Yes,yes,"Yes, compliant.",2026-08-30,Flagged (needs supplier confirmation),Open,2026-08-30
R000352,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,30,Full Material Declaration,Material 5,CAS No. ,Freetext,Yes,yes,,2026-07-30,Missing,Open,2026-07-30
R000353,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,30,Full Material Declaration,Material 5,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,123,2026-08-06,Flagged (needs supplier confirmation),Open,2026-08-06
R000362,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,30,Full Material Declaration,Material 7,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,"Confirmed per supplier declaration for additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method., evidence on file.",2026-07-31,Outdated,Open,2026-07-31
R000371,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,30,Full Material Declaration,Material 10,Substance Name,Freetext,Yes,yes,N/A,2026-08-21,Flagged (needs supplier confirmation),Open,2026-08-21
R000373,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,30,Full Material Declaration,Material 10,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,"Confirmed per supplier declaration for substance concentration (in %)
the concentration of the substance as a percentage of the homogeneous mass of the material., evidence on file.",2026-07-23,Outdated,Open,2026-07-23
R000374,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,30,Full Material Declaration,Material 10,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,Unknown / not specified,2026-07-22,Flagged (needs supplier confirmation),Open,2026-07-22
R000375,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,31,Sustainability data (currently optional),Share of virgin fossil material,Substance concentration (in %),Freetext,Yes,yes,123,2026-08-19,Flagged (needs supplier confirmation),Open,2026-08-19
R000379,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,31,Sustainability data (currently optional),Share of virgin other material,Substance concentration (in %),Freetext,Yes,yes,123,2026-07-21,Flagged (needs supplier confirmation),Open,2026-07-21
R000380,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,31,Sustainability data (currently optional),Share of virgin other material,"Additional information
Source of the recycled material (e.g., post-industrial vs. post consumer), type of recycling (e.g., mechanical), type of certification (e.g., ISCC, mass balanced), measuring method, etc.",Freetext,Yes,yes,123,2026-08-25,Flagged (needs supplier confirmation),Open,2026-08-25
R000384,1000662,Kraton Chemical LLC,Poland,14129-90000-00,MDF,31,Sustainability data (currently optional),Share of bio-based from agricultural waste/residue,"Additional information
Source of the recycled material (e.g., post-industrial vs. post consumer), type of recycling (e.g., mechanical), type of certification (e.g., ISCC, mass balanced), measuring method, etc.",Freetext,Yes,yes,"Yes, compliant.",2026-08-08,Flagged (needs supplier confirmation),Open,2026-08-08
R000388,1000662,Kraton Chemical LLC,Poland,14129-90000-00,SDS,1,SDS ,SDS,SDS file Upload or LINK to online file,Docuement upload or Lin to automatic download from internet,Yes,yes,Unknown / not specified,2026-08-30,Flagged (needs supplier confirmation),Open,2026-08-30
R000390,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,1,General information,Introduction,"Is this product a: Monomer, Polymer or no longer polymer or ""other""?",Dropdown,Yes,yes,other,2026-08-31,Outdated,Open,2026-08-31
R000391,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,1,General information,Introduction,Declaration of comformidity,Freetext,Yes,yes,Unknown / not specified,2026-08-20,Flagged (needs supplier confirmation),Open,2026-08-20
R000392,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,1,General information,Introduction,Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-08-25,Flagged (needs supplier confirmation),Open,2026-08-25
R000395,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,2,REACH,REACH Registration Status,Declaration of comformidity,Freetext,Yes,yes,"Yes, compliant.",2026-08-12,Flagged (needs supplier confirmation),Open,2026-08-12
R000397,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,3,REACH,REACh regulation No 1907/2006/EC,"SVHC candidate list (current revision)
Applies to all purchased products and packaging.",Dropdown,Yes,yes,Not Compliant,2026-08-01,Outdated,Open,2026-08-01
R000404,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,3,REACH,REACh regulation No 1907/2006/EC,Declaration of comformidity,Freetext,Yes,yes,Unknown / not specified,2026-08-05,Flagged (needs supplier confirmation),Open,2026-08-05
R000406,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,4,Legislations,Chemicals prohibition ordinance ChemVerbotsV,Applies to all purchased products and packaging.,Dropdown,Yes,yes,Complaint,2026-08-22,Outdated,Open,2026-08-22
R000407,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,4,Legislations,Chemicals prohibition ordinance ChemVerbotsV,Declaration of comformidity,Freetext,Yes,yes,"Confirmed per supplier declaration for declaration of comformidity, evidence on file.",2026-07-21,Outdated,Open,2026-07-21
R000411,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,5,Legislations,POP regulation No 2019/1021/EC,Evaluation Procedures,Dropdown,Yes,yes,pending,2026-08-01,Flagged (needs supplier confirmation),Open,2026-08-01
R000413,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,6,Legislations,PFOS/PFOA Directive 2006/122/EU,Declaration of comformidity,Freetext,Yes,yes,Unknown / not specified,2026-07-23,Flagged (needs supplier confirmation),Open,2026-07-23
R000418,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,8,Legislations,RoHS directive 2011/65/EC incl. amendments,Applies to all purchased products,Dropdown,Yes,yes,TBD,2026-08-20,Flagged (needs supplier confirmation),Open,2026-08-20
R000419,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,8,Legislations,RoHS directive 2011/65/EC incl. amendments,Declaration of comformidity,Freetext,Yes,yes,"Confirmed per supplier declaration for declaration of comformidity, evidence on file.",2026-07-18,Outdated,Open,2026-07-18
R000420,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,8,Legislations,RoHS directive 2011/65/EC incl. amendments,Evaluation Procedures,Dropdown,Yes,yes,"yes, see attachment",2026-08-09,Flagged (needs supplier confirmation),Open,2026-08-09
R000421,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,9,Legislations,ELV directive 2000/53/EC incl. amendments,Applies to all purchased products,Dropdown,Yes,yes,Not Compliant,2026-07-27,Outdated,Open,2026-07-27
R000423,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,9,Legislations,ELV directive 2000/53/EC incl. amendments,Evaluation Procedures,Dropdown,Yes,yes,Unknown / not specified,2026-08-31,Flagged (needs supplier confirmation),Open,2026-08-31
R000425,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,10,Legislations,International Electrotechnical Commission (IEC) 61249-2- 21 standard (Halogens),"if yes, Please list all inlcuded Halogens with their CAS numbers and concentrations:",Freetext,Yes,yes,"Confirmed per supplier declaration for if yes, please list all inlcuded halogens with their cas numbers and concentrations:, evidence on file.",2026-08-29,Outdated,Open,2026-08-29
R000429,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,11,Legislations,Deforestation Regulation (EU) 2023/1115 (EUDR) repealing EU Timber Regulation (EU) No 995/2010 (EUTR),Evaluation Procedures,Dropdown,Yes,yes,"yes, see attachment",2026-07-24,Flagged (needs supplier confirmation),Open,2026-07-24
R000433,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,12,Requirements,Halal / Kosher requirements,Evaluation Procedures,Dropdown,Yes,yes,Material declaration and laboratory ananlysis,2026-08-01,Outdated,Open,2026-08-01
R000439,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,14,Requirements,Mineral Oil,Evaluation Procedures,Dropdown,Yes,yes,,2026-07-22,Missing,Open,2026-07-22
R000448,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,17,Requirements,Microplastics / Synthetic polymer microparticles (SPM),Evaluation Procedures,Dropdown,Yes,yes,Supplier declaration,2026-08-04,Outdated,Open,2026-08-04
R000453,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,19,Requirements,"Biocides Directive 98/8/EC, as amended by Ordinance EU 528/2012?","If it is a biocidal product in which country has this product been registered or authorized for which product type?
List of registered countries and product type:",Freetext,Yes,yes,tbc,2026-08-18,Flagged (needs supplier confirmation),Open,2026-08-18
R000454,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,19,Requirements,"Biocides Directive 98/8/EC, as amended by Ordinance EU 528/2012?",Evaluation Procedures,Dropdown,Yes,yes,,2026-08-08,Missing,Open,2026-08-08
R000455,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,20,Requirements,Ozone Depleting Substances (ODS) Regulation (EC) No 1005/2009,Does this product contain Ozone depleting substances as per Regulation (EC) No 1005/2009 ,Dropdown,Yes,yes,Unknown / not specified,2026-08-15,Flagged (needs supplier confirmation),Open,2026-08-15
R000457,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,20,Requirements,Ozone Depleting Substances (ODS) Regulation (EC) No 1005/2009,Evaluation Procedures,Dropdown,Yes,yes,,2026-08-25,Missing,Open,2026-08-25
R000459,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,21,Requirements,Dual Use Substances,Declaration of comformidity,Freetext,Yes,yes,TBD,2026-08-21,Flagged (needs supplier confirmation),Open,2026-08-21
R000461,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,22,Conflict Minerals,Responsible Minerals Sourcing (EU and US Legislative),"Applies to all purchased products
Please fill in the additional templates for CMRT & EMRT
https://www.responsiblemineralsinitiative.org/reporting-templates/cmrt/
https://www.responsiblemineralsinitiative.org/reporting-templates/emrt/",Dropdown,Yes,yes,,2026-08-20,Missing,Open,2026-08-20
R000462,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,22,Conflict Minerals,Responsible Minerals Sourcing (EU and US Legislative),Declaration of comformidity,Dropdown,Yes,yes,"Yes, compliant.",2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-01
R000465,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,23,Forever Chemicals,PFAS,"Please refer to PFAS OECD list 2024
Applies to all purchased products",Dropdown,Yes,yes,"yes, see attachment",2026-07-14,Flagged (needs supplier confirmation),Open,2026-07-14
R000466,1000662,Kraton Chemical LLC,Poland,14383-90000-00,MDF,24,Requirements,Global automotive declarable substance list (GADSL),"Global automotive declarable substance list (GADSL)
https://www.gadsl.org/",Dropdown,Yes,yes,Unknown / not specified,2026-08-12,Flagged (needs supplier confirmation),Open,2026-08-12
