Row ID,Supplier ID,Supplier Name,Country,NART,Use case,Module (ID),Category,Section,Field (label),Field Type,Required @ go-live,Editable by supplier,Value submitted,Submission date,Status,Workflow status,Last contact date,Region,Industry
DEMO100-002-A02-F12,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,PCF,DEMO100-M2,Product footprint and logistics,Energy,Renewable electricity share,Freetext,Yes,yes,Unverified declaration: 65 percent,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-02,LATAM,Packaging
DEMO100-002-A02-F13,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,PCF,DEMO100-M2,Product footprint and logistics,Environmental data,Waste generated per unit,Freetext,Yes,yes,,,Missing,Open,2026-09-02,LATAM,Packaging
DEMO100-002-A02-F14,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,PCF,DEMO100-M2,Product footprint and logistics,Logistics,Main delivery distance,Freetext,Yes,yes,2024 declaration: 450 km,2024-06-30,Outdated,Open,2026-09-02,LATAM,Packaging
DEMO100-002-A02-F15,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,PCF,DEMO100-M2,Product footprint and logistics,Logistics,Shipment loading assumption,Freetext,Yes,yes,Unverified declaration: 80 percent load factor,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-02,LATAM,Packaging
DEMO100-002-A02-F16,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,PCF,DEMO100-M2,Product footprint and logistics,Packaging,Reusable transport packaging,Freetext,Yes,yes,,,Missing,Open,2026-09-02,LATAM,Packaging
DEMO100-002-A02-F17,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,PCF,DEMO100-M2,Product footprint and logistics,Evidence,Evidence issue date,Date,Yes,yes,2024-06-30,2024-06-30,Outdated,Open,2026-09-02,LATAM,Packaging
DEMO100-002-A02-F18,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,PCF,DEMO100-M2,Product footprint and logistics,Evidence,Data measurement approach,Freetext,Yes,yes,Measured site totals allocated per product,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A02-F19,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,MDF,DEMO100-M3,Quality,Quality evidence,Quality certificate valid until,Date,Yes,yes,2028-12-31,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A02-F20,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,PCF,DEMO100-M2,Product footprint and logistics,Reporting period,Reporting year,Freetext,Yes,yes,2026,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A02-F21,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,MDF,DEMO100-M1,Packaging,Identity,Product family confirmation,Freetext,Yes,yes,Fictional packaging family 2,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A02-F22,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A02,MDF,DEMO100-M3,Quality,Applicability,Demo applicability note,Freetext,No,no,Not applicable to this fictional product,2026-09-01,N/A (informational field),Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F01,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,MDF,DEMO100-M1,Packaging,Packaging specifications,Board thickness,Freetext,Yes,yes,2024 declaration: 1.2 mm,2024-06-30,Outdated,Open,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F02,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,MDF,DEMO100-M1,Packaging,Packaging specifications,Packaging layer count,Freetext,Yes,yes,Unverified declaration: Three layers,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F03,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,MDF,DEMO100-M1,Packaging,Materials,Printing ink system,Freetext,Yes,yes,,,Missing,Open,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F04,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,MDF,DEMO100-M1,Packaging,Materials,Adhesive type,Freetext,Yes,yes,2024 declaration: Starch-based adhesive,2024-06-30,Outdated,Open,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F05,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,MDF,DEMO100-M1,Packaging,Circularity,Reusable packaging cycles,Freetext,Yes,yes,Unverified declaration: 20 cycles under normal use,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F06,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,MDF,DEMO100-M1,Packaging,Logistics,Flattened storage dimensions,Freetext,Yes,yes,,,Missing,Open,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F07,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Product identity,Product revision reference,Freetext,Yes,yes,"Revision B, demonstration release 2026",2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F08,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Traceability,Production batch reference,Freetext,Yes,yes,Fictional batch DEMO-2026-09,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F09,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Product identity,Declared functional unit,Freetext,Yes,yes,One finished product,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F10,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Environmental data,Assessment reference period,Freetext,Yes,yes,January to December 2026,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F11,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Energy,Electricity use per unit,Freetext,Yes,yes,2.4 kWh per unit,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F12,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Energy,Renewable electricity share,Freetext,Yes,yes,65 percent,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F13,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Environmental data,Waste generated per unit,Freetext,Yes,yes,0.08 kg per unit,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F14,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Logistics,Main delivery distance,Freetext,Yes,yes,450 km,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F15,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Logistics,Shipment loading assumption,Freetext,Yes,yes,80 percent load factor,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F16,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Packaging,Reusable transport packaging,Freetext,Yes,yes,Reusable crates for return shipments,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F17,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Evidence,Evidence issue date,Date,Yes,yes,2026-09-01,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F18,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Evidence,Data measurement approach,Freetext,Yes,yes,Measured site totals allocated per product,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F19,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,MDF,DEMO100-M3,Quality,Quality evidence,Quality certificate valid until,Date,Yes,yes,2028-12-31,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F20,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,PCF,DEMO100-M2,Product footprint and logistics,Reporting period,Reporting year,Freetext,Yes,yes,2026,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F21,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,MDF,DEMO100-M1,Packaging,Identity,Product family confirmation,Freetext,Yes,yes,Fictional packaging family 2,2026-09-01,Complete,Closed,2026-09-02,LATAM,Packaging
DEMO100-002-A03-F22,DEMO100-002,Demo Alderhaven Fibre Packs,Mexico,DEMO100-002-A03,MDF,DEMO100-M3,Quality,Applicability,Demo applicability note,Freetext,No,no,Not applicable to this fictional product,2026-09-01,N/A (informational field),Closed,2026-09-02,LATAM,Packaging
DEMO100-003-A01-F01,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,MDF,DEMO100-M1,Electronics,Electrical specifications,Standby power consumption,Freetext,Yes,yes,,,Missing,Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F02,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,MDF,DEMO100-M1,Electronics,Electrical specifications,Rated operating voltage,Freetext,Yes,yes,2024 declaration: 24 V DC,2024-06-30,Outdated,Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F03,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,MDF,DEMO100-M1,Electronics,Materials,Printed circuit board layers,Freetext,Yes,yes,Unverified declaration: Four layers,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F04,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,MDF,DEMO100-M1,Electronics,Repairability,Battery replacement approach,Freetext,Yes,yes,,,Missing,Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F05,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,MDF,DEMO100-M1,Electronics,Product support,Firmware support period,Freetext,Yes,yes,2024 declaration: Five years after delivery,2024-06-30,Outdated,Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F06,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,MDF,DEMO100-M1,Electronics,Circularity,Electronic waste handling,Freetext,Yes,yes,Unverified declaration: Return through dedicated electronics collection,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F07,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Product identity,Product revision reference,Freetext,Yes,yes,,,Missing,Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F08,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Traceability,Production batch reference,Freetext,Yes,yes,2024 declaration: Fictional batch DEMO-2026-09,2024-06-30,Outdated,Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F09,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Product identity,Declared functional unit,Freetext,Yes,yes,Unverified declaration: One finished product,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F10,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Environmental data,Assessment reference period,Freetext,Yes,yes,,,Missing,Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F11,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Energy,Electricity use per unit,Freetext,Yes,yes,2024 declaration: 2.4 kWh per unit,2024-06-30,Outdated,Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F12,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Energy,Renewable electricity share,Freetext,Yes,yes,Unverified declaration: 65 percent,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F13,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Environmental data,Waste generated per unit,Freetext,Yes,yes,,,Missing,Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F14,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Logistics,Main delivery distance,Freetext,Yes,yes,2024 declaration: 450 km,2024-06-30,Outdated,Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F15,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Logistics,Shipment loading assumption,Freetext,Yes,yes,Unverified declaration: 80 percent load factor,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-03,APAC,Electronics
DEMO100-003-A01-F16,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Packaging,Reusable transport packaging,Freetext,Yes,yes,Reusable crates for return shipments,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A01-F17,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Evidence,Evidence issue date,Date,Yes,yes,2026-09-01,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A01-F18,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Evidence,Data measurement approach,Freetext,Yes,yes,Measured site totals allocated per product,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A01-F19,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,MDF,DEMO100-M3,Quality,Quality evidence,Quality certificate valid until,Date,Yes,yes,2028-12-31,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A01-F20,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,PCF,DEMO100-M2,Product footprint and logistics,Reporting period,Reporting year,Freetext,Yes,yes,2026,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A01-F21,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,MDF,DEMO100-M1,Electronics,Identity,Product family confirmation,Freetext,Yes,yes,Fictional electronics family 3,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A01-F22,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A01,MDF,DEMO100-M3,Quality,Applicability,Demo applicability note,Freetext,No,no,Not applicable to this fictional product,2026-09-01,N/A (informational field),Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F01,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,MDF,DEMO100-M1,Electronics,Electrical specifications,Standby power consumption,Freetext,Yes,yes,2024 declaration: 0.4 W,2024-06-30,Outdated,Open,2026-09-03,APAC,Electronics
DEMO100-003-A02-F02,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,MDF,DEMO100-M1,Electronics,Electrical specifications,Rated operating voltage,Freetext,Yes,yes,Unverified declaration: 24 V DC,2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-03,APAC,Electronics
DEMO100-003-A02-F03,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,MDF,DEMO100-M1,Electronics,Materials,Printed circuit board layers,Freetext,Yes,yes,,,Missing,Open,2026-09-03,APAC,Electronics
DEMO100-003-A02-F04,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,MDF,DEMO100-M1,Electronics,Repairability,Battery replacement approach,Freetext,Yes,yes,2024 declaration: Replaceable battery module,2024-06-30,Outdated,Open,2026-09-03,APAC,Electronics
DEMO100-003-A02-F05,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,MDF,DEMO100-M1,Electronics,Product support,Firmware support period,Freetext,Yes,yes,Five years after delivery,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F06,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,MDF,DEMO100-M1,Electronics,Circularity,Electronic waste handling,Freetext,Yes,yes,Return through dedicated electronics collection,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F07,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Product identity,Product revision reference,Freetext,Yes,yes,"Revision B, demonstration release 2026",2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F08,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Traceability,Production batch reference,Freetext,Yes,yes,Fictional batch DEMO-2026-09,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F09,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Product identity,Declared functional unit,Freetext,Yes,yes,One finished product,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F10,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Environmental data,Assessment reference period,Freetext,Yes,yes,January to December 2026,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F11,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Energy,Electricity use per unit,Freetext,Yes,yes,2.4 kWh per unit,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F12,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Energy,Renewable electricity share,Freetext,Yes,yes,65 percent,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F13,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Environmental data,Waste generated per unit,Freetext,Yes,yes,0.08 kg per unit,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F14,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Logistics,Main delivery distance,Freetext,Yes,yes,450 km,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F15,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Logistics,Shipment loading assumption,Freetext,Yes,yes,80 percent load factor,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F16,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Packaging,Reusable transport packaging,Freetext,Yes,yes,Reusable crates for return shipments,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F17,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Evidence,Evidence issue date,Date,Yes,yes,2026-09-01,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F18,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Evidence,Data measurement approach,Freetext,Yes,yes,Measured site totals allocated per product,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F19,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,MDF,DEMO100-M3,Quality,Quality evidence,Quality certificate valid until,Date,Yes,yes,2028-12-31,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F20,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,PCF,DEMO100-M2,Product footprint and logistics,Reporting period,Reporting year,Freetext,Yes,yes,2026,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
DEMO100-003-A02-F21,DEMO100-003,Demo Alderhaven Signal Devices,Australia,DEMO100-003-A02,MDF,DEMO100-M1,Electronics,Identity,Product family confirmation,Freetext,Yes,yes,Fictional electronics family 3,2026-09-01,Complete,Closed,2026-09-03,APAC,Electronics
